date,temperature,humidity,wind_speed
2007-08-11,18.9,67.0,5.6
2005-05-01,19.0,47.0,3.7
2004-05-01,16.4,60.0,6.4
2002-06-25,24.4,51.0,4.3
2024-09-25,15.9,100.0,4.7
2019-06-06,14.2,54.0,5.6
2018-12-05,4.9,35.0,5.1
2015-07-28,22.3,63.0,5.8
2015-06-29,29.2,49.0,4.9
2012-07-26,25.1,70.0,5.9
2012-04-24,9.8,96.0,7.7
2008-07-22,20.4,70.0,4.6
2008-06-15,18.4,61.0,5.2
2007-05-16,15.5,64.0,9.7
2025-06-20,17.5,58.0,5.8
2025-05-12,17.5,49.0,2.6
2024-10-11,16.1,53.0,3.9
2024-06-24,17.3,71.0,5.5
2023-11-18,8.6,77.0,4.7
2023-07-25,15.5,100.0,5.8
2022-08-26,21.6,82.0,6.4
2022-05-06,11.2,61.0,3.1
2022-02-05,4.8,93.0,2.9
2021-07-28,30.5,30.0,3.2
2021-03-24,7.8,72.0,1.3
2020-09-01,21.9,72.0,4.5
2019-09-19,19.3,66.0,3.3
2019-03-11,4.9,79.0,3.4
2019-02-11,-5.4,49.0,4.0
2018-10-19,19.8,50.0,3.7
2017-12-05,2.8,64.0,5.6
2017-09-27,26.1,46.0,3.5
2017-09-21,18.5,42.0,3.7
2017-05-18,15.7,64.0,4.3
2015-10-16,22.6,49.0,3.3
2015-06-27,30.4,43.0,8.3
2015-03-13,16.8,58.0,4.0
2014-10-10,18.7,77.0,11.2
2013-05-08,15.5,84.0,7.4
2011-06-11,12.7,82.0,4.9
2008-05-04,12.2,75.0,2.3
2025-06-11,24.5,44.0,6.2
2025-01-23,3.1,54.0,2.1
2025-01-22,0.3,41.0,1.4
2024-10-24,10.0,79.0,4.7
2024-03-02,1.9,82.0,2.4
2023-11-24,4.4,70.0,3.1
2023-09-15,27.2,33.0,3.1
2023-02-13,5.5,81.0,2.1
2020-10-27,6.5,90.0,3.3
2020-10-22,8.7,67.0,3.4
2020-10-06,22.4,71.0,1.5
2020-07-22,21.1,86.0,5.5
2019-01-05,5.3,90.0,5.1
2016-10-13,11.2,100.0,14.1
2016-09-22,19.7,53.0,6.8
2015-05-19,23.0,60.0,4.5
2015-04-29,11.3,88.0,6.9
2015-04-16,13.5,61.0,2.0
2014-10-04,16.8,94.0,5.8
2013-10-12,13.4,72.0,6.4
2012-10-09,18.8,75.0,5.2
2010-09-17,22.0,52.0,4.7
2010-06-27,15.2,84.0,11.2
2010-06-16,17.2,64.0,7.6
2009-07-28,34.3,49.0,5.8
2025-05-03,12.1,58.0,4.0
2024-04-12,12.8,59.0,0.8
2022-04-08,6.6,92.0,5.9
2022-02-18,6.6,91.0,1.8
2022-01-25,4.6,65.0,2.3
2021-11-17,0.4,79.0,4.3
2021-09-26,14.4,92.0,2.5
2021-07-29,31.8,32.0,3.3
2021-05-09,12.9,67.0,4.0
2021-04-02,8.2,73.0,6.1
2021-03-03,7.7,65.0,2.3
2021-03-02,5.1,75.0,5.8
2020-10-20,12.7,66.0,5.3
2020-03-08,4.9,71.0,1.9
2019-10-24,12.0,70.0,1.4
2019-06-24,17.8,60.0,6.1
2019-03-13,7.0,61.0,1.5
2018-11-08,9.1,36.0,1.3
2018-10-27,12.5,77.0,4.8
2018-09-19,17.9,60.0,3.7
2016-07-09,16.2,87.0,7.9
2015-09-30,20.4,56.0,3.7
2014-10-09,20.1,71.0,1.3
2011-06-23,13.2,85.0,1.4
2011-05-14,16.8,64.0,8.2
2010-09-29,19.6,54.0,5.7
2010-08-31,12.8,99.0,18.9
2009-02-23,7.9,91.0,4.1
2008-09-19,19.8,68.0,4.2
2008-08-29,17.1,100.0,11.0
2008-06-29,30.5,37.0,3.4
2007-08-26,17.2,90.0,6.9
2007-02-03,3.6,86.0,6.5
2006-07-28,20.3,70.0,9.5
2006-06-23,21.1,58.0,5.4
2005-05-14,16.4,90.0,10.2
2003-07-01,15.8,70.0,3.6
2025-01-20,-2.0,49.0,1.5
2020-10-08,17.6,90.0,5.5
2020-06-06,14.8,75.0,2.9
2018-03-31,10.7,47.0,2.6
2017-05-03,13.1,99.0,1.5
2016-04-15,9.9,78.0,10.9
2015-10-23,14.1,67.0,5.1
2015-07-26,16.9,91.0,1.9
2015-04-01,9.4,75.0,5.1
2013-09-15,26.1,68.0,5.4
2012-06-07,8.6,97.0,15.0
2025-06-12,15.2,84.0,6.7
2024-04-26,12.2,84.0,4.0
2022-10-29,9.8,100.0,3.2
2022-09-23,15.3,89.0,4.3
2022-02-17,5.4,96.0,2.7
2021-04-10,7.1,45.0,3.4
2021-02-07,4.7,83.0,4.0
2020-11-02,15.9,43.0,2.5
2020-09-27,14.4,78.0,1.5
2019-05-20,17.4,75.0,9.1
2018-08-16,28.3,52.0,5.9
2017-02-13,8.7,69.0,5.8
2015-12-26,1.6,85.0,11.7
2014-08-05,24.9,65.0,8.8
2014-03-10,8.0,78.0,9.5
2012-10-21,7.3,95.0,11.1
2012-09-17,26.7,38.0,4.2
2011-09-29,21.1,38.0,5.2
2011-07-25,20.9,82.0,8.1
2011-04-16,5.8,77.0,4.0
2010-06-30,14.7,61.0,4.0
2010-05-31,14.1,95.0,7.1
2010-04-12,14.9,39.0,8.3
2009-07-21,28.5,47.0,4.1
2008-05-25,16.6,71.0,5.3
2008-05-07,10.0,58.0,8.6
2007-09-08,21.5,48.0,7.1
2000-07-09,15.5,89.0,7.3
2024-08-11,26.8,55.0,5.8
2024-02-13,4.9,62.0,4.3
2020-05-17,15.9,89.0,0.8
2014-07-19,18.1,100.0,8.7
2013-10-20,16.7,68.0,1.8
2013-05-25,13.6,71.0,10.1
2012-10-05,18.7,41.0,4.4
2012-06-23,17.3,75.0,5.9
2011-09-07,27.1,40.0,4.6
2009-12-03,4.6,83.0,1.5
2009-08-01,28.5,58.0,5.9
2009-06-06,17.5,82.0,8.7
2008-10-27,16.8,56.0,3.6
2008-07-16,23.4,55.0,2.9
2024-02-20,6.8,99.0,2.9
2017-04-25,10.6,88.0,3.2
2017-04-01,7.8,84.0,4.3
2016-09-01,16.2,87.0,11.4
2011-09-11,29.5,39.0,5.5
2010-12-19,2.5,87.0,7.6
2007-07-01,20.0,55.0,3.1
2020-10-01,24.2,59.0,2.7
2019-08-02,17.2,98.0,4.7
2019-07-04,19.0,86.0,6.0
2018-02-11,3.1,62.0,1.6
2017-05-30,22.3,74.0,6.4
2015-10-28,12.3,100.0,8.2
2012-06-28,20.6,50.0,8.2
2012-05-25,17.2,48.0,5.9
2012-05-10,10.1,50.0,8.7
2025-05-20,11.5,84.0,4.7
2020-06-15,13.2,100.0,2.3
2017-03-13,8.7,86.0,2.9
2015-11-12,5.5,95.0,22.1
2012-09-23,21.3,71.0,5.0
2008-06-24,17.0,56.0,7.1
2002-08-30,21.0,79.0,4.1
2025-05-31,14.4,96.0,3.8
2025-05-29,14.9,94.0,5.8
2025-05-23,16.0,58.0,7.6
2024-07-04,25.7,53.0,4.0
2024-02-05,7.2,47.0,6.1
2023-06-07,31.0,23.0,4.2
2021-06-07,13.2,64.0,5.5
2020-11-10,4.5,67.0,0.0
2018-11-20,10.1,53.0,3.7
2013-03-30,15.5,44.0,4.7
2011-06-12,14.0,74.0,10.0
2010-07-29,23.6,58.0,5.9
2024-03-06,1.4,62.0,1.9
2021-05-08,10.2,69.0,4.4
2019-12-24,2.4,86.0,2.7
2018-12-06,3.9,34.0,4.0
2015-05-24,16.0,93.0,3.7
2013-03-06,7.7,74.0,6.7
2011-01-27,7.3,87.0,3.9
2010-09-06,13.4,98.0,11.2
2010-07-31,22.9,69.0,5.8
2010-02-16,6.7,99.0,5.7
2009-10-28,7.3,87.0,6.0
2009-06-13,23.6,64.0,4.7
2009-04-26,11.2,67.0,5.3
2007-09-02,17.8,81.0,6.5
2007-07-07,22.0,65.0,3.1
2006-07-30,15.8,93.0,1.9
2024-04-10,12.3,39.0,3.3
2024-01-19,4.6,90.0,2.6
2023-01-06,7.5,87.0,2.3
2019-02-12,-3.4,67.0,4.7
2015-10-22,12.8,75.0,2.5
2012-06-14,9.9,89.0,5.7
2023-09-23,15.4,81.0,5.8
2016-09-21,19.5,53.0,8.4
2009-09-01,22.5,75.0,7.9
2024-10-13,20.1,52.0,2.5
2023-03-22,14.7,28.0,1.8
2022-10-26,6.2,87.0,2.9
2021-03-08,6.7,64.0,3.0
2019-05-29,21.6,70.0,3.6
2018-10-09,16.9,61.0,6.2
2018-10-05,8.4,99.0,3.8
2016-04-08,15.7,68.0,2.5
2014-04-23,8.2,94.0,11.9
2013-09-25,15.9,60.0,11.9
2010-06-06,17.4,55.0,5.2
2009-06-27,19.7,54.0,10.9
2008-06-02,9.9,88.0,12.4
2003-08-29,26.3,52.0,3.5
2024-03-15,13.0,48.0,5.9
2022-06-21,16.9,89.0,4.2
2022-05-18,8.1,92.0,7.4
2022-02-26,3.2,65.0,2.6
2021-07-13,29.8,46.0,5.4
2021-02-28,4.4,89.0,2.8
2020-11-09,4.7,66.0,4.5
2017-10-03,17.6,39.0,2.9
2017-05-01,8.0,99.0,4.9
2017-04-17,7.9,88.0,4.2
2017-04-16,13.6,39.0,4.1
2015-09-24,15.3,99.0,11.2
2014-10-11,14.4,81.0,5.7
2013-11-20,1.6,77.0,2.9
2013-09-05,23.0,74.0,6.7
2013-01-17,6.1,80.0,3.0
2012-04-05,7.1,83.0,5.5
2010-07-30,24.8,59.0,4.7
2010-02-19,11.6,46.0,2.3
2025-04-24,18.4,28.0,1.0
2025-02-11,-5.6,30.0,2.0
2025-01-16,7.0,85.0,2.6
2022-04-17,8.5,56.0,3.8
2020-03-21,13.1,40.0,0.8
2019-03-05,0.0,53.0,3.3
2018-05-02,17.3,55.0,3.3
2017-04-21,14.6,48.0,2.3
2016-09-30,15.8,61.0,4.0
2015-10-07,15.4,95.0,8.0
2014-12-30,-1.9,87.0,1.1
2013-10-19,15.2,70.0,1.0
2013-10-14,15.1,59.0,2.6
2013-06-14,14.1,96.0,9.9
2013-05-03,17.4,51.0,7.6
2012-09-30,16.8,63.0,3.0
2012-09-18,25.3,49.0,3.1
2011-04-15,6.2,62.0,6.3
2010-07-12,16.5,66.0,16.2
2020-10-23,4.5,91.0,3.0
2019-10-31,11.4,29.0,1.8
2019-04-09,11.8,61.0,4.6
2018-11-12,11.5,38.0,3.7
2016-07-25,25.4,67.0,3.4
2016-07-19,17.5,88.0,7.9
2016-05-10,20.7,40.0,6.0
2015-09-16,14.8,70.0,7.9
2015-01-29,7.7,77.0,6.1
2014-02-08,-1.3,49.0,4.7
2011-04-17,6.7,73.0,8.0
2011-04-04,5.4,88.0,12.6
2010-03-12,5.7,78.0,11.8
2008-09-15,25.9,41.0,3.1
2008-09-06,19.4,80.0,6.5
2008-06-16,19.4,60.0,6.0
2007-11-18,7.0,66.0,3.2
2007-09-09,23.7,40.0,5.8
2006-06-27,25.9,47.0,3.3
2005-02-19,7.1,42.0,4.1
2002-06-06,13.2,64.0,9.4
2025-04-01,10.9,63.0,3.6
2024-08-29,26.3,47.0,1.3
2023-10-06,24.2,52.0,4.7
2023-04-11,6.2,78.0,7.9
2022-09-29,21.6,62.0,3.5
2021-03-30,7.3,59.0,2.9
2018-11-24,4.7,92.0,1.5
2018-04-25,22.0,21.0,3.6
2012-08-09,22.6,60.0,8.0
2010-08-06,20.5,96.0,8.0
2024-05-28,11.2,99.0,4.9
2013-02-10,6.5,71.0,1.5
2012-11-10,4.1,46.0,1.1
2012-10-10,15.6,83.0,4.7
2012-09-11,14.4,69.0,6.3
2012-01-13,0.9,90.0,3.6
2010-08-25,26.1,48.0,2.9
2010-07-22,19.3,85.0,5.4
2025-02-13,-0.5,39.0,1.5
2022-11-03,4.7,80.0,4.9
2020-11-29,5.7,65.0,3.1
2020-07-16,21.9,77.0,6.8
2020-03-11,9.2,50.0,2.2
2019-10-23,13.4,54.0,1.1
2019-02-21,3.4,40.0,3.3
2018-03-07,9.1,39.0,3.0
2017-12-25,-2.0,72.0,4.1
2017-12-07,5.0,66.0,7.7
2015-09-29,21.6,52.0,4.5
2015-05-27,20.4,74.0,3.9
2012-03-07,3.5,58.0,2.5
2011-06-03,10.5,87.0,2.2
2010-07-05,17.0,69.0,6.9
2009-08-23,18.7,82.0,5.6
2009-03-01,7.3,88.0,7.8
2007-09-03,18.8,92.0,4.7
2007-08-29,25.0,55.0,1.8
2007-05-09,11.3,66.0,3.9
2006-06-25,30.6,38.0,8.1
2004-07-05,23.1,60.0,5.5
2000-06-17,22.8,55.0,4.0
2025-07-30,32.1,29.0,3.5
2025-03-03,10.9,72.0,0.4
2024-02-08,6.4,63.0,2.3
2022-10-15,25.7,41.0,4.5
2017-09-22,19.3,33.0,1.8
2017-06-06,26.8,32.0,4.5
2014-09-18,17.4,90.0,6.5
2014-01-25,11.0,85.0,4.5
2008-07-14,22.8,60.0,4.7
2006-02-24,2.2,65.0,3.6
2016-05-25,18.3,66.0,3.3
2025-03-22,7.7,67.0,4.0
2024-09-23,18.5,88.0,4.7
2023-10-20,17.4,81.0,2.3
2023-09-24,16.3,69.0,1.9
2023-04-22,9.4,75.0,2.4
2023-04-07,8.4,87.0,4.0
2023-03-11,5.0,89.0,2.6
2022-04-21,6.3,93.0,2.6
2022-02-16,7.3,64.0,1.9
2022-02-06,9.1,49.0,2.6
2021-12-05,-0.9,65.0,3.7
2021-04-03,5.8,95.0,3.1
2021-02-24,5.3,51.0,3.1
2021-02-17,6.2,52.0,3.4
2021-01-19,5.7,59.0,4.1
2020-03-12,6.4,62.0,5.8
2019-05-13,18.1,59.0,4.3
2019-05-05,20.1,55.0,2.3
2018-09-13,15.1,81.0,2.5
2018-02-08,8.0,97.0,4.6
2017-04-12,6.0,96.0,2.3
2017-04-11,9.4,61.0,4.3
2017-04-05,7.0,93.0,4.2
2017-01-24,4.9,66.0,2.0
2016-09-27,18.1,65.0,9.6
2016-03-16,6.6,73.0,7.8
2016-02-27,7.9,86.0,6.3
2015-01-20,5.2,78.0,2.5
2014-12-14,4.4,84.0,6.4
2013-11-24,9.1,76.0,3.2
2002-05-21,10.8,87.0,8.6
2024-12-05,6.9,73.0,2.2
2024-06-26,21.5,60.0,10.6
2024-02-15,2.5,49.0,6.9
2021-03-23,7.1,75.0,3.3
2019-10-16,11.1,99.0,1.8
2017-10-07,11.2,90.0,4.7
2015-09-08,15.6,92.0,10.2
2014-03-23,6.0,72.0,0.8
2014-03-01,2.0,54.0,8.6
2009-08-12,19.9,72.0,5.4
2007-08-03,19.5,78.0,5.6
2024-08-17,29.2,41.0,3.4
2023-02-22,-3.8,49.0,9.1
2022-11-08,3.3,36.0,8.3
2020-12-18,5.2,98.0,2.5
2020-03-07,5.2,56.0,1.1
2019-02-27,0.4,40.0,5.2
2016-09-28,19.3,43.0,5.3
2014-01-22,7.5,71.0,4.1
2013-11-17,6.4,99.0,12.9
2013-10-08,13.0,72.0,11.4
2011-05-05,7.8,92.0,2.1
2010-06-29,15.0,67.0,2.5
2009-09-13,27.8,47.0,4.6
2009-06-14,18.5,85.0,7.1
2008-09-07,23.5,42.0,6.8
2007-08-06,21.1,83.0,8.0
2025-07-12,26.3,61.0,4.9
2021-01-20,4.2,77.0,1.3
2013-11-11,10.5,78.0,5.1
2013-07-08,22.4,72.0,7.3
2013-06-24,16.7,100.0,10.4
2011-12-07,4.3,86.0,2.6
2010-08-29,17.2,85.0,10.7
2025-04-11,9.5,63.0,4.2
2022-01-06,-0.1,84.0,0.5
2019-02-10,-3.8,38.0,2.4
2022-02-27,5.3,92.0,2.9
2020-06-04,12.9,95.0,4.2
2019-06-07,15.3,53.0,5.1
2018-12-08,4.2,85.0,2.1
2018-04-21,10.2,50.0,6.5
2010-11-14,8.3,96.0,1.9
2007-06-26,21.8,36.0,3.2
2007-06-20,21.4,54.0,7.1
2005-08-03,26.2,42.0,5.8
2005-02-04,6.2,99.0,8.3
2003-08-09,22.8,61.0,8.2
2001-05-07,11.8,63.0,5.3
2022-01-29,2.4,73.0,1.9
2021-06-09,14.6,88.0,3.3
2017-10-31,12.6,46.0,4.7
2014-11-11,5.7,46.0,14.9
2012-10-04,17.6,37.0,5.5
2012-09-21,20.9,76.0,5.4
2012-04-19,8.1,79.0,11.0
2011-05-29,14.6,75.0,4.0
2011-04-03,6.4,85.0,11.7
2009-01-26,-1.1,75.0,4.1
2001-05-08,10.6,78.0,10.2
2021-04-28,10.9,75.0,4.0
2020-05-14,16.7,57.0,5.5
2014-10-01,14.7,73.0,3.1
2013-04-28,9.5,70.0,3.9
2010-05-04,7.6,70.0,4.0
2008-07-24,22.3,60.0,3.5
2006-07-02,26.7,52.0,3.1
2024-03-04,2.6,63.0,2.5
2021-04-04,8.8,50.0,3.3
2020-09-22,19.0,76.0,5.5
2016-05-26,13.0,85.0,7.9
2014-12-03,4.1,70.0,3.6
2014-10-02,15.2,64.0,5.2
2011-10-03,13.9,99.0,12.9
2011-02-20,1.3,49.0,7.2
2010-08-28,19.4,53.0,9.0
2010-03-24,15.7,38.0,2.2
2003-07-09,22.3,55.0,3.3
2021-04-24,8.6,86.0,2.7
2015-02-23,11.6,43.0,2.9
2010-06-21,14.2,89.0,5.6
2018-07-26,31.8,39.0,2.6
2016-03-24,7.2,86.0,6.3
2025-02-28,12.7,67.0,0.6
2025-02-26,10.9,64.0,1.3
2024-12-24,6.2,92.0,1.2
2024-02-24,6.4,100.0,5.4
2023-05-06,9.3,88.0,4.8
2023-04-24,9.7,74.0,3.4
2023-01-14,7.8,85.0,3.2
2021-11-19,3.7,67.0,3.5
2021-10-29,9.9,85.0,2.9
2021-02-18,2.5,82.0,3.0
2020-11-21,6.0,78.0,1.1
2020-02-17,5.1,65.0,1.9
2019-06-10,22.3,57.0,6.2
2019-01-16,3.5,66.0,4.7
2018-03-05,5.5,70.0,4.5
2016-12-26,-0.0,92.0,16.3
2016-12-04,2.4,78.0,16.9
2016-11-18,7.2,82.0,7.4
2015-12-17,3.2,84.0,8.2
2015-11-11,7.8,95.0,8.6
2014-07-24,15.2,87.0,2.4
2014-04-27,7.7,92.0,6.4
2013-09-21,15.3,84.0,5.7
2011-11-07,4.7,91.0,12.9
2010-10-16,12.7,54.0,6.2
2010-03-31,6.8,69.0,4.0
2009-08-10,15.8,100.0,12.3
2009-02-22,6.2,91.0,8.6
2007-10-14,17.3,52.0,5.9
2007-09-17,15.4,74.0,7.2
2005-11-20,9.4,88.0,3.0
2005-05-17,14.2,55.0,13.0
2001-12-25,4.7,80.0,3.0
2025-07-09,18.0,94.0,6.5
2009-08-22,18.8,70.0,5.0
2009-07-20,27.8,45.0,10.3
2007-08-24,22.7,67.0,4.7
2004-05-17,21.3,54.0,6.8
2014-09-30,15.5,74.0,11.2
2014-05-08,15.8,53.0,14.1
2011-04-02,7.7,71.0,11.9
2021-10-10,10.0,73.0,2.8
2015-03-02,9.1,43.0,8.5
2011-06-24,13.9,92.0,1.3
2025-06-27,15.3,84.0,6.2
2019-07-11,21.3,72.0,5.2
2016-11-10,16.2,84.0,7.0
2013-11-16,4.9,95.0,6.0
2008-06-26,13.7,78.0,6.4
2022-03-07,7.6,82.0,2.5
2019-02-05,-4.7,33.0,4.0
2018-08-03,20.0,75.0,7.8
2018-02-13,2.8,58.0,3.0
2017-02-08,-0.7,67.0,4.9
2010-06-22,17.9,74.0,5.2
2009-09-17,17.8,68.0,6.5
2009-05-02,13.7,57.0,12.5
2008-06-20,22.7,49.0,1.3
2007-08-05,24.8,61.0,6.9
2005-03-01,6.0,97.0,12.5
2005-02-20,7.9,36.0,4.7
2022-01-28,5.4,65.0,2.5
2020-12-02,6.5,55.0,6.3
2020-06-14,14.0,79.0,6.5
2019-12-09,6.9,68.0,2.3
2019-06-13,26.1,55.0,8.4
2017-06-20,17.3,92.0,6.2
2017-03-21,6.9,87.0,3.6
2015-04-24,7.5,100.0,7.9
2013-04-22,10.8,44.0,5.0
2012-10-02,14.2,75.0,11.3
2010-10-06,20.8,52.0,4.6
2010-07-01,14.0,70.0,7.0
2008-05-17,25.8,40.0,7.6
2007-03-25,7.4,83.0,3.3
2005-06-04,15.7,65.0,8.6
2003-05-15,9.5,72.0,7.1
2002-08-07,17.4,78.0,3.0
2002-03-19,2.4,87.0,4.6
2000-08-27,16.2,73.0,8.3
2019-12-25,0.2,70.0,5.3
2017-02-28,2.0,64.0,2.9
2012-09-27,21.2,55.0,2.2
2023-11-01,13.2,38.0,1.8
2017-04-30,12.4,64.0,8.2
2013-10-24,18.2,63.0,1.1
2009-02-16,2.7,69.0,6.1
2007-09-06,18.2,71.0,6.9
2024-09-11,17.4,81.0,1.3
2018-06-05,11.7,88.0,4.6
2017-10-27,20.0,51.0,5.1
2017-09-07,29.0,47.0,5.0
2015-03-18,12.5,60.0,9.5
2012-09-10,13.8,85.0,5.9
2009-07-19,21.1,68.0,5.2
2021-05-12,13.7,82.0,2.6
2020-02-16,5.0,75.0,4.5
2016-06-16,15.5,77.0,5.2
2014-11-19,10.5,74.0,4.9
2013-04-23,11.5,60.0,5.2
2013-04-02,8.4,91.0,7.4
2012-04-07,10.6,38.0,4.5
2022-01-31,3.7,75.0,2.2
2015-05-26,18.9,73.0,4.2
2013-06-22,17.6,78.0,6.5
2017-10-04,19.4,32.0,3.3
2013-06-07,15.5,95.0,6.1
2012-11-26,2.8,73.0,5.4
2011-09-10,28.8,43.0,7.2
2018-09-15,12.5,99.0,2.5
2014-06-10,16.1,91.0,5.4
2012-11-09,6.2,49.0,3.1
2012-06-29,17.4,84.0,10.5
2010-06-02,14.0,100.0,14.5
2010-05-17,22.2,46.0,4.2
2019-01-01,1.0,58.0,2.2
2014-05-19,14.4,94.0,2.8
2013-05-09,16.8,74.0,5.8
2013-03-25,10.8,47.0,1.5
2012-09-20,26.1,55.0,1.1
2008-01-19,2.7,88.0,11.0
2022-11-28,-0.5,52.0,7.2
2017-09-15,23.2,27.0,2.9
2015-02-24,8.6,66.0,2.2
2014-10-08,19.0,70.0,3.5
2014-02-09,1.7,43.0,6.5
2013-10-30,9.6,78.0,8.1
2011-12-12,-0.1,82.0,4.0
2009-10-13,10.3,72.0,6.5
2009-07-09,19.3,67.0,6.3
2008-04-22,8.2,41.0,8.7
2008-04-21,6.5,45.0,7.9
2007-04-06,18.3,47.0,4.7
2005-07-04,19.7,62.0,6.5
2003-06-01,17.2,81.0,5.4
2002-06-11,21.6,63.0,4.6
2013-05-13,10.9,95.0,11.4
2021-01-29,5.5,64.0,1.0
2019-10-10,12.6,29.0,0.8
2024-03-22,11.8,58.0,3.1
2024-02-14,3.2,49.0,6.2
2020-11-14,4.2,85.0,3.1
2017-11-06,1.8,40.0,4.3
2014-04-07,12.0,82.0,8.8
2012-09-22,16.9,83.0,2.9
2012-09-19,23.9,61.0,2.2
2012-04-06,7.2,65.0,4.7
2009-09-23,28.2,46.0,5.9
2009-09-14,18.9,80.0,9.9
2009-08-18,25.2,69.0,6.2
2009-04-16,10.1,65.0,11.2
2008-09-29,25.0,43.0,3.5
2008-08-04,25.4,52.0,5.1
2007-07-28,20.6,77.0,10.7
2004-07-28,27.2,62.0,5.8
2002-05-01,13.4,68.0,8.9
2020-01-09,-1.6,75.0,5.6
2017-09-29,16.1,100.0,5.2
2024-10-17,11.4,71.0,2.2
2024-05-21,10.7,99.0,4.1
2024-03-29,8.7,75.0,3.4
2024-02-03,7.1,75.0,3.3
2023-03-12,8.3,60.0,4.1
2021-11-21,6.5,82.0,2.3
2021-03-29,7.0,53.0,3.7
2020-09-28,22.7,57.0,0.0
2018-10-10,16.0,52.0,1.9
2018-03-03,6.3,63.0,1.8
2016-09-24,14.2,79.0,7.1
2014-05-20,18.3,63.0,4.6
2013-06-28,22.5,78.0,0.8
2011-10-09,13.4,76.0,1.1
2011-09-24,23.5,69.0,8.4
2011-07-17,20.2,71.0,2.9
2010-07-19,21.4,64.0,5.4
2010-03-06,12.0,47.0,2.9
2009-09-07,14.6,84.0,4.2
2008-09-21,15.7,78.0,6.9
2008-08-08,23.9,65.0,12.5
2007-08-19,18.0,69.0,5.1
2005-05-26,27.2,29.0,4.0
2002-05-17,10.7,69.0,6.2
2001-10-15,13.0,74.0,4.6
2021-06-18,22.8,51.0,5.7
2020-09-24,15.1,98.0,5.4
2018-10-25,12.4,100.0,1.6
2017-10-06,10.9,99.0,3.8
2015-10-20,14.3,80.0,2.5
2013-10-18,16.3,61.0,1.1
2023-05-05,11.4,74.0,2.8
2017-09-14,21.5,33.0,6.1
2016-09-16,20.1,73.0,8.4
2016-02-23,8.4,58.0,4.2
2002-08-21,19.6,76.0,6.1
2002-07-22,31.0,33.0,7.6
2022-12-04,-0.4,45.0,6.4
2020-10-19,13.2,96.0,5.8
2014-04-04,7.6,97.0,7.2
2012-10-03,16.0,39.0,4.7
2011-08-15,18.3,65.0,5.1
2011-02-19,0.8,60.0,8.5
2010-11-24,-3.2,70.0,6.0
2010-09-22,17.0,58.0,3.3
2009-09-26,16.2,74.0,12.8
2009-08-05,22.5,58.0,7.2
2009-06-23,18.9,56.0,6.8
2008-08-24,17.4,100.0,14.1
2008-05-16,26.4,29.0,5.4
2006-07-15,20.1,61.0,3.7
2001-05-12,14.0,67.0,6.2
2023-03-15,6.7,67.0,2.9
2022-07-07,19.8,76.0,6.2
2022-01-15,6.9,93.0,3.4
2016-09-20,17.2,59.0,4.8
2014-11-08,11.1,74.0,3.8
2013-05-23,15.0,52.0,10.2
2012-07-22,16.2,83.0,4.6
2001-10-12,8.5,100.0,13.0
2025-07-16,29.2,38.0,6.6
2023-07-24,16.9,100.0,5.2
2015-06-17,21.0,57.0,4.7
2010-07-20,23.0,66.0,4.8
2024-05-05,14.4,79.0,6.0
2024-02-06,8.0,50.0,2.6
2016-04-01,13.3,72.0,5.0
2022-02-23,-1.3,38.0,2.2
2020-02-08,4.6,59.0,6.5
2019-02-16,5.3,69.0,2.9
2018-09-12,16.8,65.0,3.6
2018-04-12,7.8,78.0,4.0
2015-09-17,14.9,93.0,2.6
2009-03-06,3.6,43.0,4.9
2008-10-12,13.3,68.0,4.2
2002-05-08,8.7,69.0,8.2
2013-09-18,16.5,94.0,4.3
2023-02-23,-5.8,43.0,8.7
2021-01-07,6.5,76.0,2.3
2020-11-12,4.5,84.0,3.1
2019-02-20,2.2,61.0,4.0
2014-04-09,9.3,62.0,8.6
2004-07-06,18.9,94.0,5.6
2024-05-06,9.4,89.0,5.4
2022-12-31,6.0,96.0,2.9
2021-11-01,15.3,25.0,3.6
2021-06-05,12.8,99.0,5.4
2004-09-06,19.6,61.0,4.1
2021-02-12,-6.7,48.0,4.9
2015-09-23,15.1,71.0,12.4
2009-07-04,26.3,46.0,3.1
2005-07-16,19.5,89.0,6.2
2020-05-10,26.9,33.0,5.8
2020-04-25,9.5,88.0,4.6
2018-11-14,7.6,100.0,1.5
2017-10-14,6.8,100.0,2.9
2015-09-21,14.1,74.0,5.2
2013-05-29,13.2,93.0,6.3
2012-06-30,16.4,100.0,6.4
2008-08-07,26.1,59.0,8.7
2015-07-24,17.1,87.0,11.2
2012-09-26,19.7,68.0,2.2
2025-03-07,6.5,66.0,1.7
2015-11-30,7.0,69.0,7.4
2007-01-14,-0.6,85.0,3.3
2020-12-12,4.4,65.0,2.9
2013-05-24,15.5,70.0,6.6
2011-12-05,3.5,82.0,1.5
2009-08-03,26.7,54.0,5.8
2009-06-09,20.4,68.0,4.4
2008-04-26,11.2,59.0,6.0
2008-01-26,2.4,78.0,10.8
2002-05-03,8.3,74.0,4.7
2022-04-02,8.6,65.0,6.5
2017-12-11,8.0,65.0,5.8
2015-10-21,12.9,96.0,5.8
2014-11-18,9.8,77.0,1.6
2012-11-17,8.7,100.0,15.1
2012-09-28,19.6,61.0,6.8
2012-07-23,14.9,97.0,4.0
2012-01-14,2.0,93.0,14.7
